YYMMDDHHMI,STN,WD,WS,GST,PA,PS,PT,PR,TA,TD,HM,PV,RN,SD,WC,WP,WW,CA,CH,CT,VS,SS,SI,ST,TS,TE,WH,BF,IR,IX
202603061100,181,23,3.0,-9,1018.2,1022.4,-9,-9.0,2.7,0.0,82.0,6.1,-9.0,-9.0,-9,-9,-,4,4,-9,1165,0.0,0.88,-9,6.1,-99.0,-9.0,-9,3,-9
202603061200,181,23,2.1,-9,1018.1,1022.3,6,-0.2,3.5,-0.1,77.0,6.1,-9.0,-9.0,-9,-9,-,5,5,-9,1320,0.0,0.57,-9,6.4,-99.0,-9.0,-9,3,-9
202603061300,181,32,2.1,-9,1017.7,1021.9,-9,-9.0,4.1,0.6,78.0,6.4,-9.0,-9.0,-9,-9,-,4,6,-9,1043,0.0,0.50,-9,6.8,-99.0,-9.0,-9,3,-9
202603061400,181,27,3.3,-9,1017.3,1021.5,-9,-9.0,4.2,0.0,74.0,6.1,-9.0,-9.0,-9,-9,-,6,6,-9,1691,0.0,0.89,-9,7.6,-99.0,-9.0,-9,1,-9
202603061500,181,27,3.0,-9,1017.3,1021.5,6,-0.8,3.8,1.0,82.0,6.6,-9.0,-9.0,-9,-9,-,3,6,-9,970,0.0,0.69,-9,7.1,-99.0,-9.0,-9,1,-9
202603061600,181,29,3.5,-9,1017.3,1021.5,-9,-9.0,4.1,0.0,75.0,6.1,-9.0,-9.0,-9,-9,-,2,8,-9,1149,0.1,0.64,-9,7.0,-99.0,-9.0,-9,1,-9
202603061700,181,32,5.1,-9,1017.8,1022.0,-9,-9.0,2.8,-2.7,67.0,5.0,-9.0,-9.0,-9,-9,-,5,9,-9,1130,0.1,0.63,-9,6.0,-99.0,-9.0,-9,3,-9
202603061800,181,29,3.4,1716,1018.8,1023.0,2,1.5,1.6,-4.2,65.0,4.5,-9.0,-9.0,-9,-9,-,5,8,-9,1529,0.0,0.20,-9,4.6,-99.0,-9.0,-9,3,-9
202603061900,181,29,2.3,-9,1019.2,1023.5,-9,-9.0,1.3,-4.3,66.0,4.4,-9.0,-9.0,-9,-9,-,8,9,-9,1404,0.0,0.01,-9,3.8,-99.0,-9.0,-9,3,-9
202603062000,181,25,2.5,-9,1019.6,1023.9,-9,-9.0,0.9,-4.7,66.0,4.3,-9.0,-9.0,-9,-9,-,2,8,-9,1350,-9.0,-9.00,-9,3.3,-99.0,-9.0,-9,3,-9
202603062100,181,27,2.7,1716,1020.0,1024.3,2,1.3,0.5,-5.3,65.0,4.1,-9.0,-9.0,-9,-9,-,8,10,-9,1540,-9.0,-9.00,-9,2.3,-99.0,-9.0,-9,3,-9
202603062200,181,25,2.5,-9,1020.3,1024.6,-9,-9.0,0.5,-4.9,67.0,4.2,-9.0,-9.0,-9,-9,-,8,10,-9,1568,-9.0,-9.00,-9,2.3,-99.0,-9.0,-9,3,-9
202603062300,181,25,3.1,-9,1020.7,1025.0,-9,-9.0,0.4,-5.2,66.0,4.2,-9.0,-9.0,-9,-9,-,3,12,-9,1613,-9.0,-9.00,-9,2.2,-99.0,-9.0,-9,3,-9
202603070000,181,25,2.3,-9,1020.8,1025.1,2,0.8,0.3,-5.1,67.0,4.2,-9.0,-9.0,-9,-9,-,9,12,-9,1663,-9.0,-9.00,-9,2.1,-99.0,-9.0,-9,3,-9
202603070100,181,27,2.0,-9,1021.5,1025.8,-9,-9.0,0.2,-5.6,65.0,4.0,-9.0,-9.0,-9,-9,-,3,12,-9,1827,-9.0,-9.00,-9,1.7,-99.0,-9.0,-9,3,-9
202603070200,181,25,2.5,-9,1022.0,1026.3,-9,-9.0,-0.6,-5.5,69.0,4.1,-9.0,-9.0,-9,-9,-,2,11,-9,1920,-9.0,-9.00,-9,1.1,-99.0,-9.0,-9,3,-9
202603070300,181,23,2.5,-9,1021.7,1026.0,0,0.9,-1.5,-5.5,74.0,4.1,-9.0,-9.0,-9,-9,-,0,-9,-9,1914,-9.0,-9.00,-9,0.8,-99.0,-9.0,-9,3,-9
202603070400,181,16,1.0,-9,1021.4,1025.7,-9,-9.0,-2.7,-5.0,84.0,4.2,-9.0,-9.0,-9,-9,-,0,-9,-9,1495,-9.0,-9.00,-9,0.6,-99.0,-9.0,-9,3,-9
202603070500,181,18,2.3,-9,1021.8,1026.1,-9,-9.0,-3.0,-5.1,85.0,4.2,-9.0,-9.0,-9,-9,-,0,-9,-9,1367,-9.0,-9.00,-9,0.5,-99.0,-9.0,-9,3,-9
202603070600,181,20,2.1,-9,1022.1,1026.4,3,0.4,-3.2,-5.6,83.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1530,-9.0,-9.00,-9,0.4,-99.0,-9.0,-9,3,-9
202603070700,181,20,1.9,-9,1022.6,1026.9,-9,-9.0,-3.2,-5.8,82.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1499,0.0,0.00,-9,0.2,-99.0,-9.0,-9,3,-9
202603070800,181,20,1.4,-9,1023.1,1027.4,-9,-9.0,-1.8,-5.3,77.0,4.1,-9.0,-9.0,-9,-9,-,0,-9,-9,1637,0.6,0.30,-9,0.2,-99.0,-9.0,-9,3,-9
202603070900,181,23,2.3,-9,1024.0,1028.3,2,1.9,-0.5,-5.6,68.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,2118,1.0,1.17,-9,0.3,-99.0,-9.0,-9,3,-9
202603071000,181,32,4.0,-9,1024.3,1028.6,-9,-9.0,1.2,-8.0,50.0,3.3,-9.0,-9.0,-9,-9,-,2,9,-9,3937,0.9,1.77,-9,4.0,-99.0,-9.0,-9,3,-9
202603071100,181,29,3.5,-9,1024.4,1028.7,-9,-9.0,2.4,-7.7,47.0,3.4,-9.0,-9.0,-9,-9,-,1,-9,-9,3970,1.0,2.40,-9,8.4,-99.0,-9.0,-9,3,-9
202603071200,181,27,3.8,-9,1024.2,1028.4,0,0.1,3.7,-8.6,40.0,3.2,-9.0,-9.0,-9,-9,-,0,-9,-9,4877,1.0,2.83,-9,11.1,-99.0,-9.0,-9,3,-9
202603071300,181,29,4.4,1236,1023.7,1027.9,-9,-9.0,4.6,-7.5,41.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.05,-9,12.5,-99.0,-9.0,-9,3,-9
202603071400,181,32,6.1,1353,1023.2,1027.4,-9,-9.0,4.5,-10.8,32.0,2.7,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,2.98,-9,12.4,-99.0,-9.0,-9,3,-9
202603071500,181,29,4.4,1420,1023.2,1027.4,6,-1.0,4.9,-11.6,29.0,2.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,2.68,-9,11.9,-99.0,-9.0,-9,3,-9
202603071600,181,32,5.2,-9,1022.9,1027.1,-9,-9.0,4.4,-10.8,32.0,2.7,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,2.12,-9,10.1,-99.0,-9.0,-9,3,-9
202603071700,181,34,4.7,1615,1022.9,1027.1,-9,-9.0,3.4,-9.9,37.0,2.9,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.41,-9,7.2,-99.0,-9.0,-9,3,-9
202603071800,181,34,4.7,1615,1023.2,1027.5,3,0.1,1.8,-10.7,39.0,2.7,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,0.60,-9,4.7,-99.0,-9.0,-9,3,-9
202603071900,181,32,2.0,-9,1023.4,1027.7,-9,-9.0,0.8,-11.2,40.0,2.6,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.1,0.04,-9,2.8,-99.0,-9.0,-9,3,-9
202603072000,181,20,1.0,-9,1023.7,1028.0,-9,-9.0,-0.9,-9.2,53.0,3.0,-9.0,-9.0,-9,-9,-,0,-9,-9,3465,-9.0,-9.00,-9,1.7,-99.0,-9.0,-9,3,-9
202603072100,181,18,1.6,1615,1024.4,1028.7,2,1.2,-1.3,-8.2,59.0,3.3,-9.0,-9.0,-9,-9,-,0,-9,-9,3548,-9.0,-9.00,-9,1.2,-99.0,-9.0,-9,3,-9
202603072200,181,18,1.6,-9,1024.9,1029.2,-9,-9.0,-1.7,-7.4,65.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,3519,-9.0,-9.00,-9,0.9,-99.0,-9.0,-9,3,-9
202603072300,181,20,2.3,-9,1025.3,1029.6,-9,-9.0,-2.2,-7.1,69.0,3.6,-9.0,-9.0,-9,-9,-,0,-9,-9,3324,-9.0,-9.00,-9,0.7,-99.0,-9.0,-9,3,-9
202603080000,181,20,1.4,-9,1025.7,1030.0,2,1.3,-3.0,-7.3,72.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,3220,-9.0,-9.00,-9,0.5,-99.0,-9.0,-9,3,-9
202603080100,181,16,1.1,-9,1025.5,1029.9,-9,-9.0,-3.6,-7.3,75.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,2893,-9.0,-9.00,-9,0.4,-99.0,-9.0,-9,3,-9
202603080200,181,7,0.6,-9,1025.4,1029.8,-9,-9.0,-5.1,-7.3,84.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,2403,-9.0,-9.00,-9,0.2,-99.0,-9.0,-9,3,-9
202603080300,181,25,1.2,-9,1025.4,1029.8,6,-0.2,-4.3,-7.4,79.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,2549,-9.0,-9.00,-9,0.1,-99.0,-9.0,-9,3,-9
202603080400,181,0,0.1,-9,1024.9,1029.3,-9,-9.0,-5.2,-7.4,84.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,2257,-9.0,-9.00,-9,0.0,-99.0,-9.0,-9,3,-9
202603080500,181,0,0.3,-9,1024.8,1029.2,-9,-9.0,-5.8,-7.6,87.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,1966,-9.0,-9.00,-9,-0.1,-99.0,-9.0,-9,3,-9
202603080600,181,0,0.4,-9,1025.2,1029.6,5,-0.2,-6.1,-7.7,88.0,3.4,-9.0,-9.0,-9,-9,-,0,-9,-9,1830,-9.0,-9.00,-9,-0.2,-99.0,-9.0,-9,3,-9
202603080700,181,0,0.2,-9,1025.3,1029.7,-9,-9.0,-6.2,-7.7,89.0,3.4,-9.0,-9.0,-9,-9,-,0,-9,-9,1591,0.0,0.00,-9,-0.3,-99.0,-9.0,-9,3,-9
202603080800,181,7,0.8,-9,1025.5,1029.9,-9,-9.0,-4.2,-6.1,86.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,1374,0.7,0.43,-9,-0.3,-99.0,-9.0,-9,3,-9
202603080900,181,5,0.6,-9,1025.6,1029.9,1,0.3,-2.0,-6.0,74.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,1850,1.0,1.39,-9,-0.2,-99.0,-9.0,-9,3,-9
202603081000,181,34,0.9,-9,1025.4,1029.7,-9,-9.0,0.2,-6.6,60.0,3.7,-9.0,-9.0,-9,-9,-,0,-9,-9,2745,1.0,2.13,-9,0.0,-99.0,-9.0,-9,3,-9
202603081100,181,36,0.7,-9,1025.4,1029.7,-9,-9.0,2.3,-8.7,44.0,3.2,-9.0,-9.0,-9,-9,-,0,-9,-9,4035,1.0,2.61,-9,7.2,-99.0,-9.0,-9,3,-9
202603081200,181,20,1.3,-9,1025.0,1029.2,7,-0.7,4.2,-6.9,44.0,3.6,-9.0,-9.0,-9,-9,-,0,-9,-9,3896,1.0,2.87,-9,11.3,-99.0,-9.0,-9,3,-9
202603081300,181,18,1.5,-9,1024.0,1028.2,-9,-9.0,5.3,-7.9,38.0,3.4,-9.0,-9.0,-9,-9,-,0,-9,-9,4355,1.0,2.95,-9,13.8,-99.0,-9.0,-9,3,-9
202603081400,181,14,1.5,-9,1022.9,1027.1,-9,-9.0,6.3,-8.4,34.0,3.2,-9.0,-9.0,-9,-9,-,0,-9,-9,4669,1.0,2.79,-9,14.6,-99.0,-9.0,-9,3,-9
202603081500,181,2,4.9,-9,1022.7,1026.9,7,-2.3,7.2,-9.2,30.0,3.0,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.9,2.20,-9,13.1,-99.0,-9.0,-9,3,-9
202603081600,181,7,4.7,-9,1022.3,1026.5,-9,-9.0,5.9,-8.7,34.0,3.2,-9.0,-9.0,-9,-9,-,0,-9,-9,3751,0.1,1.03,-9,9.8,-99.0,-9.0,-9,3,-9
202603081700,181,32,3.2,-9,1022.2,1026.4,-9,-9.0,5.5,-9.5,33.0,3.0,-9.0,-9.0,-9,-9,-,2,-9,-9,4391,0.0,0.75,-9,7.8,-99.0,-9.0,-9,3,-9
202603081800,181,34,2.8,-9,1022.6,1026.8,5,-0.1,4.7,-11.8,29.0,2.5,-9.0,-9.0,-9,-9,-,0,-9,-9,4937,0.3,0.40,-9,5.9,-99.0,-9.0,-9,3,-9
202603081900,181,34,3.1,-9,1023.1,1027.3,-9,-9.0,3.1,-8.9,41.0,3.1,-9.0,-9.0,-9,-9,-,5,38,-9,4674,0.0,0.04,-9,4.0,-99.0,-9.0,-9,3,-9
202603082000,181,34,4.1,-9,1023.8,1028.1,-9,-9.0,2.4,-11.9,34.0,2.5,-9.0,-9.0,-9,-9,-,2,40,-9,5000,-9.0,-9.00,-9,2.8,-99.0,-9.0,-9,3,-9
202603082100,181,34,2.8,-9,1024.5,1028.8,2,2.0,0.9,-8.8,48.0,3.1,-9.0,-9.0,-9,-9,-,2,23,-9,4766,-9.0,-9.00,-9,2.0,-99.0,-9.0,-9,3,-9
202603082200,181,32,2.4,-9,1024.8,1029.1,-9,-9.0,0.7,-7.0,56.0,3.6,-9.0,-9.0,-9,-9,-,0,-9,-9,3803,-9.0,-9.00,-9,1.3,-99.0,-9.0,-9,3,-9
202603082300,181,18,0.9,-9,1024.9,1029.2,-9,-9.0,-0.3,-6.7,62.0,3.7,-9.0,-9.0,-9,-9,-,0,-9,-9,3342,-9.0,-9.00,-9,1.0,-99.0,-9.0,-9,3,-9
202603090000,181,14,1.0,-9,1024.3,1028.6,8,-0.2,-1.8,-6.5,70.0,3.8,-9.0,-9.0,-9,-9,-,0,-9,-9,2776,-9.0,-9.00,-9,0.8,-99.0,-9.0,-9,3,-9
202603090100,181,0,0.4,-9,1024.6,1028.9,-9,-9.0,-1.8,-6.3,71.0,3.8,-9.0,-9.0,-9,-9,-,5,19,-9,2611,-9.0,-9.00,-9,0.7,-99.0,-9.0,-9,3,-9
202603090200,181,0,0.4,-9,1024.4,1028.7,-9,-9.0,-1.8,-5.1,78.0,4.2,-9.0,-9.0,-9,-9,-,7,19,-9,2209,-9.0,-9.00,-9,0.6,-99.0,-9.0,-9,3,-9
202603090300,181,0,0.3,-9,1023.9,1028.2,8,-0.4,-1.0,-5.0,74.0,4.2,-9.0,-9.0,-9,-9,-,7,19,-9,2223,-9.0,-9.00,-9,0.7,-99.0,-9.0,-9,3,-9
202603090400,181,0,0.2,-9,1023.8,1028.1,-9,-9.0,-0.8,-4.8,74.0,4.3,-9.0,-9.0,-9,-9,-,9,18,-9,2250,-9.0,-9.00,-9,0.9,-99.0,-9.0,-9,3,-9
202603090500,181,20,0.8,-9,1023.7,1028.0,-9,-9.0,-0.4,-4.2,75.0,4.5,-9.0,-9.0,-9,-9,-,10,17,-9,2039,-9.0,-9.00,-9,1.0,-99.0,-9.0,-9,3,-9
202603090600,181,25,0.9,-9,1023.7,1028.0,6,-0.2,-0.2,-4.4,73.0,4.4,-9.0,-9.0,-9,-9,-,8,17,-9,1926,-9.0,-9.00,-9,1.2,-99.0,-9.0,-9,3,-9
202603090700,181,23,0.7,-9,1023.5,1027.8,-9,-9.0,0.1,-4.3,72.0,4.4,-9.0,-9.0,-9,-9,-,6,13,-9,1758,0.0,0.00,-9,1.3,-99.0,-9.0,-9,3,-9
202603090800,181,0,0.1,-9,1023.6,1027.9,-9,-9.0,0.2,-3.5,76.0,4.7,-9.0,-9.0,-9,-9,-,2,8,-9,1039,0.0,0.03,-9,1.5,-99.0,-9.0,-9,3,-9
202603090900,181,23,1.7,-9,1023.8,1028.1,3,0.1,0.8,-3.6,72.0,4.7,-9.0,-9.0,-9,-9,-,6,6,-9,1332,0.0,0.13,-9,2.0,-99.0,-9.0,-9,3,-9
202603091000,181,27,2.2,-9,1023.9,1028.2,-9,-9.0,1.1,-2.8,75.0,5.0,-9.0,-9.0,-9,-9,-,5,4,-9,900,0.0,0.34,-9,2.8,-99.0,-9.0,-9,3,-9
202603091100,181,25,2.1,-9,1023.9,1028.2,-9,-9.0,0.8,-0.8,89.0,5.8,-9.0,-9.0,-9,-9,-,9,3,-9,676,0.0,0.41,-9,3.4,-99.0,-9.0,-9,1,-9
202603091200,181,20,2.2,-9,1023.4,1027.6,8,-0.5,3.0,0.7,85.0,6.4,-9.0,-9.0,-9,-9,-,6,2,-9,720,0.1,1.26,-9,7.4,-99.0,-9.0,-9,1,-9
202603091300,181,29,2.5,-9,1022.3,1026.5,-9,-9.0,6.4,-1.7,56.0,5.4,-9.0,-9.0,-9,-9,-,2,7,-9,921,0.7,2.27,-9,10.9,-99.0,-9.0,-9,3,-9
202603091400,181,29,4.4,1339,1021.5,1025.7,-9,-9.0,7.7,-7.2,34.0,3.6,-9.0,-9.0,-9,-9,-,2,17,-9,2068,0.6,2.26,-9,11.8,-99.0,-9.0,-9,3,-9
202603091500,181,29,3.9,1339,1021.5,1025.7,6,-1.9,7.7,-7.2,34.0,3.6,-9.0,-9.0,-9,-9,-,2,19,-9,2395,1.0,2.71,-9,12.0,-99.0,-9.0,-9,3,-9
202603091600,181,27,4.1,-9,1021.6,1025.8,-9,-9.0,7.3,-7.5,34.0,3.5,-9.0,-9.0,-9,-9,-,2,16,-9,2106,1.0,2.12,-9,10.7,-99.0,-9.0,-9,3,-9
202603091700,181,27,3.6,-9,1021.8,1026.0,-9,-9.0,6.2,-5.1,44.0,4.2,-9.0,-9.0,-9,-9,-,1,17,-9,1455,1.0,1.24,-9,8.2,-99.0,-9.0,-9,3,-9
202603091800,181,29,3.1,-9,1022.4,1026.6,2,0.9,4.8,-3.7,54.0,4.6,-9.0,-9.0,-9,-9,-,0,-9,-9,990,0.6,0.50,-9,6.3,-99.0,-9.0,-9,3,-9
202603091900,181,29,2.8,-9,1022.8,1027.0,-9,-9.0,4.0,-4.4,54.0,4.4,-9.0,-9.0,-9,-9,-,0,-9,-9,998,0.0,0.04,-9,4.4,-99.0,-9.0,-9,3,-9
202603092000,181,29,1.6,-9,1023.6,1027.8,-9,-9.0,3.1,-4.1,59.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,930,-9.0,-9.00,-9,3.4,-99.0,-9.0,-9,3,-9
202603092100,181,23,1.3,-9,1023.8,1028.1,2,1.5,1.8,-4.2,64.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,1165,-9.0,-9.00,-9,2.5,-99.0,-9.0,-9,3,-9
202603092200,181,23,2.2,-9,1024.3,1028.6,-9,-9.0,1.5,-4.5,64.0,4.4,-9.0,-9.0,-9,-9,-,0,-9,-9,1145,-9.0,-9.00,-9,1.8,-99.0,-9.0,-9,3,-9
202603092300,181,18,0.9,-9,1024.5,1028.8,-9,-9.0,0.9,-4.1,69.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,1192,-9.0,-9.00,-9,1.4,-99.0,-9.0,-9,3,-9
202603100000,181,18,1.4,-9,1024.4,1028.7,0,0.6,0.2,-4.4,71.0,4.4,-9.0,-9.0,-9,-9,-,0,-9,-9,1084,-9.0,-9.00,-9,1.0,-99.0,-9.0,-9,3,-9
202603100100,181,5,0.5,-9,1024.5,1028.8,-9,-9.0,-1.4,-4.4,80.0,4.4,-9.0,-9.0,-9,-9,-,0,-9,-9,857,-9.0,-9.00,-9,0.8,-99.0,-9.0,-9,3,-9
202603100200,181,0,0.1,-9,1024.3,1028.6,-9,-9.0,-1.9,-4.2,84.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,667,-9.0,-9.00,-9,0.6,-99.0,-9.0,-9,3,-9
202603100300,181,20,1.2,-9,1024.0,1028.3,8,-0.4,-2.7,-4.8,85.0,4.3,-9.0,-9.0,-9,-9,-,0,-9,-9,628,-9.0,-9.00,-9,0.4,-99.0,-9.0,-9,3,-9
202603100400,181,20,1.7,-9,1023.9,1028.2,-9,-9.0,-3.0,-5.1,85.0,4.2,-9.0,-9.0,-9,-9,-,0,-9,-9,603,-9.0,-9.00,-9,0.3,-99.0,-9.0,-9,3,-9
202603100500,181,0,0.0,-9,1024.1,1028.5,-9,-9.0,-3.7,-5.1,90.0,4.2,-9.0,-9.0,-9,-9,-,0,-9,-9,472,-9.0,-9.00,-9,0.3,-99.0,-9.0,-9,3,-9
202603100600,181,25,0.6,-9,1024.1,1028.5,1,0.2,-3.9,-5.4,89.0,4.1,-9.0,-9.0,-9,-9,-,0,-9,-9,502,-9.0,-9.00,-9,0.1,-99.0,-9.0,-9,3,-9
202603100700,181,18,0.8,-9,1024.3,1028.7,-9,-9.0,-4.1,-5.5,90.0,4.1,-9.0,-9.0,-9,-9,-,0,-9,-9,470,0.0,0.00,-9,0.1,-99.0,-9.0,-9,3,-9
202603100800,181,0,0.0,-9,1024.7,1029.0,-9,-9.0,-1.7,-3.5,87.0,4.7,-9.0,-9.0,-9,-9,-,0,-9,-9,464,0.4,0.34,-9,0.1,-99.0,-9.0,-9,3,-9
202603100900,181,25,1.0,-9,1025.0,1029.3,2,0.8,0.0,-3.2,79.0,4.8,-9.0,-9.0,-9,-9,-,0,-9,-9,619,0.6,0.76,-9,0.2,-99.0,-9.0,-9,3,-9
202603101000,181,27,1.2,-9,1024.9,1029.2,-9,-9.0,2.4,-2.9,68.0,4.9,-9.0,-9.0,-9,-9,-,0,-9,-9,942,1.0,1.66,-9,4.2,-99.0,-9.0,-9,3,-9
202603101100,181,20,2.2,-9,1024.6,1028.8,-9,-9.0,4.9,-2.9,57.0,4.9,-9.0,-9.0,-9,-9,-,0,-9,-9,1168,1.0,2.21,-9,8.6,-99.0,-9.0,-9,3,-9
202603101200,181,25,2.8,-9,1024.0,1028.2,7,-1.1,6.1,-6.8,39.0,3.7,-9.0,-9.0,-9,-9,-,0,-9,-9,1247,1.0,2.74,-9,11.8,-99.0,-9.0,-9,3,-9
202603101300,181,23,3.0,-9,1022.8,1027.0,-9,-9.0,7.6,-5.4,39.0,4.1,-9.0,-9.0,-9,-9,-,0,-9,-9,1362,1.0,3.00,-9,14.1,-99.0,-9.0,-9,3,-9
202603101400,181,25,1.6,-9,1022.0,1026.2,-9,-9.0,8.1,-6.1,36.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,1412,1.0,2.83,-9,14.9,-99.0,-9.0,-9,3,-9
202603101500,181,27,2.5,-9,1021.1,1025.2,7,-3.0,8.9,-5.7,35.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1475,1.0,2.38,-9,14.1,-99.0,-9.0,-9,3,-9
202603101600,181,5,0.8,-9,1020.6,1024.7,-9,-9.0,9.6,-5.1,35.0,4.2,-9.0,-9.0,-9,-9,-,0,-9,-9,1456,1.0,1.82,-9,13.0,-99.0,-9.0,-9,3,-9
202603101700,181,5,1.2,-9,1020.5,1024.6,-9,-9.0,8.9,-6.1,34.0,3.9,-9.0,-9.0,-9,-9,-,1,-9,-9,1446,1.0,1.09,-9,10.9,-99.0,-9.0,-9,3,-9
202603101800,181,36,2.2,-9,1020.5,1024.7,5,-0.5,7.7,-4.7,41.0,4.3,-9.0,-9.0,-9,-9,-,0,-9,-9,1393,0.7,0.42,-9,8.4,-99.0,-9.0,-9,3,-9
202603101900,181,32,3.1,-9,1021.1,1025.3,-9,-9.0,5.6,-4.0,50.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,2061,0.0,0.03,-9,6.1,-99.0,-9.0,-9,3,-9
202603102000,181,29,0.6,-9,1021.4,1025.6,-9,-9.0,3.3,-4.8,55.0,4.3,-9.0,-9.0,-9,-9,-,0,-9,-9,2032,-9.0,-9.00,-9,4.7,-99.0,-9.0,-9,3,-9
202603102100,181,32,1.1,-9,1021.7,1025.9,2,1.2,2.4,-5.7,55.0,4.0,-9.0,-9.0,-9,-9,-,3,76,-9,2253,-9.0,-9.00,-9,3.6,-99.0,-9.0,-9,3,-9
202603102200,181,0,0.4,-9,1021.8,1026.1,-9,-9.0,1.6,-6.0,57.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,2165,-9.0,-9.00,-9,2.7,-99.0,-9.0,-9,3,-9
202603102300,181,0,0.4,-9,1021.7,1026.0,-9,-9.0,-0.9,-5.8,69.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1943,-9.0,-9.00,-9,2.0,-99.0,-9.0,-9,3,-9
202603110000,181,0,0.0,-9,1021.9,1026.2,2,0.3,-1.1,-5.6,71.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1878,-9.0,-9.00,-9,1.5,-99.0,-9.0,-9,3,-9
202603110100,181,0,0.2,-9,1022.3,1026.6,-9,-9.0,-2.5,-5.8,78.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1426,-9.0,-9.00,-9,1.1,-99.0,-9.0,-9,3,-9
202603110200,181,16,0.6,-9,1022.4,1026.7,-9,-9.0,-2.0,-5.6,76.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,1335,-9.0,-9.00,-9,0.7,-99.0,-9.0,-9,3,-9
202603110300,181,0,0.1,-9,1022.2,1026.5,0,0.3,-3.1,-5.9,81.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,1200,-9.0,-9.00,-9,0.6,-99.0,-9.0,-9,3,-9
202603110400,181,0,0.0,-9,1022.3,1026.6,-9,-9.0,-3.3,-5.9,82.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,1080,-9.0,-9.00,-9,0.5,-99.0,-9.0,-9,3,-9
202603110500,181,0,0.0,-9,1022.6,1026.9,-9,-9.0,-3.6,-5.7,85.0,4.0,-9.0,-9.0,-9,-9,-,3,33,-9,919,-9.0,-9.00,-9,0.4,-99.0,-9.0,-9,3,-9
202603110600,181,0,0.0,-9,1022.5,1026.8,0,0.3,-3.1,-5.5,83.0,4.1,-9.0,-9.0,-9,-9,-,7,27,-9,953,-9.0,-9.00,-9,0.3,-99.0,-9.0,-9,3,-9
202603110700,181,0,0.3,-9,1022.5,1026.8,-9,-9.0,-2.4,-4.5,85.0,4.4,-9.0,-9.0,-9,-9,-,9,29,-9,878,0.0,0.00,-9,0.4,-99.0,-9.0,-9,3,-9
202603110800,181,0,0.0,-9,1023.1,1027.4,-9,-9.0,-1.4,-4.0,82.0,4.5,-9.0,-9.0,-9,-9,-,7,27,-9,891,0.0,0.19,-9,0.4,-99.0,-9.0,-9,3,-9
202603110900,181,11,0.9,-9,1023.3,1027.6,2,0.8,1.0,-4.0,69.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,1018,0.8,0.88,-9,1.3,-99.0,-9.0,-9,3,-9
202603111000,181,34,1.4,-9,1023.3,1027.5,-9,-9.0,3.2,-4.2,58.0,4.5,-9.0,-9.0,-9,-9,-,0,-9,-9,1390,1.0,1.67,-9,6.1,-99.0,-9.0,-9,3,-9
202603111100,181,34,1.3,-9,1022.8,1027.0,-9,-9.0,6.0,-6.2,41.0,3.8,-9.0,-9.0,-9,-9,-,0,-9,-9,2427,1.0,2.27,-9,10.8,-99.0,-9.0,-9,3,-9
202603111200,181,11,1.1,-9,1022.4,1026.6,7,-1.0,7.3,-6.8,36.0,3.7,-9.0,-9.0,-9,-9,-,0,-9,-9,2512,1.0,2.70,-9,13.8,-99.0,-9.0,-9,3,-9
